id,date,salutation,title,mail,creation_date,newsletter,model,paymenttype,deliverytype,invoicepostcode,delivpostcode,voucher,advertisingdatacode,value,numberitems,gift,entry,points,shippingcosts,deliverydatepromised,deliverydatereal,weight,remitted,cancelled,used,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,reorder
712,2008-12-10,2,0,12,2008-12-08,0,1,3,0,91,NA,0,,5,2,0,0,0,0,2008-12-11,2008-12-10,408,0,0,0,6,0,0,0,0,0,0,0,0,4,0,NA
713,2008-05-03,0,0,9,2008-04-26,1,1,1,1,26,NA,0,,3,2,0,0,0,0,2008-05-06,2008-05-06,622,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
719,2008-11-23,1,0,1,2008-11-23,0,1,0,0,60,NA,0,,1,1,0,0,0,0,2008-11-25,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
720,2008-12-08,1,0,4,2008-12-08,0,1,2,0,23,NA,0,AB,5,8,0,0,0,0,2008-12-23,2008-12-09,2194,0,0,0,8,0,0,0,0,0,0,0,0,0,0,NA
727,2008-08-26,2,0,12,2008-08-26,0,1,1,1,76,NA,0,,3,2,0,0,0,0,2008-08-27,2008-08-26,475,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
734,2008-08-07,0,0,12,2008-08-07,1,1,2,0,76,NA,0,,2,1,0,0,0,1,2008-08-08,2008-08-07,288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
738,2008-08-08,0,0,12,2008-08-08,0,1,0,0,30,NA,0,BQ,5,5,0,0,0,0,2008-08-12,2008-08-09,1534,0,0,1,0,0,5,0,0,0,0,0,0,0,0,NA
752,2009-02-05,0,0,9,2008-10-21,1,2,1,1,33,NA,0,,1,1,0,1,0,0,2009-03-24,2009-02-14,612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
754,2008-12-10,2,0,12,2008-12-10,0,3,0,0,30,NA,0,,5,1,0,1,0,0,2008-12-11,2008-12-10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
760,2008-09-21,0,0,12,2008-09-21,0,1,0,0,60,NA,1,AX,1,1,0,0,0,0,2008-09-23,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
763,2008-05-08,0,0,11,2008-05-08,0,1,2,0,71,NA,0,,1,1,0,0,0,0,2008-05-09,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
765,2008-05-15,1,0,1,2008-05-15,0,2,3,0,41,NA,0,,2,1,0,1,0,0,2008-05-19,0000-00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
770,2008-11-06,0,0,12,2008-11-06,0,1,3,0,4,NA,0,,3,2,0,0,0,0,2008-11-10,2008-11-07,530,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA
775,2008-09-18,1,0,8,2008-09-18,0,1,3,0,49,NA,0,,2,1,0,0,0,1,2008-10-02,2008-09-25,164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
777,2008-08-18,0,0,12,2008-08-18,1,1,0,0,75,NA,0,,4,4,0,0,0,0,2008-08-20,2008-08-19,1396,0,0,1,3,0,0,0,0,0,0,0,0,1,0,NA
778,2008-10-18,0,0,2,2008-10-18,0,1,0,0,73,NA,0,,4,3,0,0,0,0,2008-10-21,2008-10-20,1352,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
779,2008-10-09,0,0,2,2008-10-09,0,1,0,0,44,30,0,AB,3,1,1,0,0,0,2008-10-13,2008-10-10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
803,2008-05-13,0,0,0,2008-05-13,0,1,1,1,39,NA,0,BR,5,9,0,0,0,0,2008-05-15,2008-05-22,3468,1,0,0,7,0,56,0,0,0,0,0,0,0,0,NA
808,2008-07-11,0,0,4,2008-07-11,0,1,3,0,44,NA,0,BQ,3,2,0,0,0,0,2008-07-15,0000-00-00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA
813,2008-12-07,0,0,2,2008-12-07,0,1,0,0,84,NA,0,BR,4,2,0,0,0,0,2008-12-09,2008-12-08,900,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
823,2008-09-30,1,0,4,2008-09-30,0,2,0,0,42,NA,1,,1,2,0,1,0,1,2008-10-02,2008-10-01,649,2,0,0,0,2,0,0,0,0,0,0,0,0,0,NA
827,2008-12-17,0,0,9,2008-12-17,0,2,2,0,57,NA,0,,1,1,0,1,0,1,2008-12-19,2008-12-18,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
829,2008-06-16,2,0,12,2008-06-16,0,3,1,1,64,NA,0,,5,4,0,1,0,0,2008-07-01,2008-06-28,796,0,0,0,2,0,0,0,0,0,0,0,0,2,0,NA
839,2008-12-30,0,0,5,2008-12-30,0,1,2,0,14,NA,0,,3,1,0,0,0,0,2009-01-01,2009-01-02,731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
840,2008-06-15,0,0,9,2008-06-15,0,1,3,0,80,NA,0,,2,1,0,0,0,0,2008-06-17,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
851,2008-04-27,0,0,8,2008-04-27,0,1,0,0,87,NA,0,,4,4,0,0,0,0,2008-04-29,2008-04-28,1577,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA
854,2008-04-19,0,0,9,2008-04-19,0,1,1,1,35,NA,0,,3,1,0,0,0,0,2008-04-22,2008-04-21,274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
856,2008-07-03,1,0,1,2008-07-03,0,3,2,0,36,NA,0,,1,1,0,1,0,0,2008-07-07,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
860,2008-11-05,0,0,9,2008-11-05,0,3,0,0,22,NA,0,,3,1,0,1,0,0,2008-11-07,2008-11-06,405,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
863,2008-10-17,1,0,9,2008-10-17,0,3,1,1,96,NA,0,,5,4,0,1,0,0,2008-10-20,2008-10-18,2269,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
866,2008-04-01,0,0,4,2008-04-01,0,1,0,0,31,NA,0,BQ,1,1,0,0,0,1,2008-04-15,2008-04-12,402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
873,2008-06-15,1,0,4,2008-06-15,0,1,3,0,81,NA,0,,3,1,0,0,0,0,2008-06-17,2008-06-16,293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
880,2008-08-08,0,0,9,2008-08-08,0,1,0,0,25,NA,0,,4,2,1,0,0,0,2008-08-12,2008-08-09,1754,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
890,2008-08-07,0,0,12,2008-08-07,1,1,0,0,87,NA,1,,4,2,0,0,0,0,2008-08-11,2008-08-08,847,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
904,2008-05-08,1,0,4,2008-05-08,0,1,0,0,28,NA,0,BQ,4,1,0,0,0,0,2008-05-13,2008-05-09,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
911,2008-09-06,0,0,4,2008-09-06,1,2,2,0,59,NA,1,,2,4,0,1,0,0,2008-09-09,2008-09-08,1468,0,0,0,0,3,0,0,0,0,0,0,0,0,1,NA
913,2008-12-30,1,0,1,2008-12-30,0,1,2,0,22,NA,1,,4,3,0,0,0,0,2008-12-31,2009-01-02,1625,0,0,0,1,2,0,0,0,0,0,0,0,0,0,NA
922,2008-09-06,0,0,9,2008-09-06,1,2,1,1,41,NA,0,,4,4,0,1,0,0,2009-09-08,2008-10-25,780,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
928,2008-11-05,0,0,4,2008-11-05,1,1,0,0,91,NA,0,,4,7,0,0,0,0,2008-11-07,2008-11-06,971,0,0,0,1,6,0,0,0,0,0,0,0,0,0,NA
929,2008-05-22,0,0,5,2008-05-22,1,1,0,0,10,NA,0,,2,1,0,0,0,0,2008-05-26,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
932,2008-06-30,1,0,4,2008-06-30,0,3,1,1,91,NA,0,,3,3,0,1,0,0,2008-07-01,2008-06-30,342,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
934,2008-12-13,0,0,12,2008-12-13,0,1,0,0,72,NA,0,AB,2,1,0,0,0,1,2008-12-16,2008-12-14,815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
941,2008-11-25,0,0,11,2008-11-25,0,1,0,0,47,NA,0,BQ,2,2,0,0,0,1,2008-12-09,2008-11-28,704,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA
942,2008-06-08,0,0,4,2008-06-08,0,3,1,1,23,NA,0,,5,3,0,1,0,0,2008-06-10,2008-06-10,1900,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
956,2008-04-17,1,0,12,2008-04-17,0,1,3,0,67,NA,0,,1,1,0,0,0,0,2008-04-18,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
957,2008-09-05,0,0,4,2008-09-05,0,1,0,0,24,NA,0,,2,1,0,0,0,1,2009-09-08,2008-09-17,442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
960,2008-12-29,0,0,9,2008-12-29,0,2,2,0,40,NA,1,,1,1,0,1,0,0,2008-12-30,2008-12-29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
975,2008-06-18,1,0,1,2008-06-18,0,1,1,1,63,NA,0,,2,2,0,0,0,0,2008-06-19,2008-06-18,389,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
978,2008-04-06,1,0,4,2008-04-06,1,2,3,0,42,NA,1,,1,2,0,1,0,0,2008-04-10,0000-00-00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA
983,2008-08-27,0,0,12,2008-08-27,1,1,0,0,1,NA,0,,4,4,0,0,0,0,2008-08-28,2008-08-27,1267,2,0,0,2,2,0,0,0,0,0,0,0,0,0,NA
985,2008-11-12,2,0,12,2008-11-12,0,1,0,0,48,NA,0,,5,3,0,0,0,0,2008-11-25,2008-11-20,912,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
988,2008-12-15,0,0,9,2008-12-15,0,3,2,0,10,NA,0,,4,1,0,1,0,0,2008-12-30,2008-12-18,446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
993,2008-08-05,0,0,9,2008-08-05,0,1,0,0,34,NA,1,AR,1,1,0,0,0,0,2008-08-06,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
996,2008-09-07,0,0,8,2008-09-07,0,1,0,0,7,NA,0,BD,3,1,0,0,0,0,2008-09-23,2008-09-10,620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
997,2008-06-25,0,0,2,2008-06-25,0,1,0,0,56,NA,0,,2,1,0,0,0,1,2008-06-27,2008-06-26,464,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
999,2008-07-29,1,0,8,2008-07-29,0,1,3,0,53,NA,0,,2,1,0,0,0,1,2008-07-31,2008-07-30,416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1001,2008-06-05,2,0,4,2008-06-05,0,1,2,0,66,NA,0,,2,1,0,0,0,0,2008-06-06,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
1007,2008-09-30,1,0,2,2008-09-30,0,1,2,0,22,NA,0,CA,4,1,0,0,0,0,2008-10-02,2008-10-01,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA
1009,2008-04-08,1,1,8,2008-04-08,0,1,0,0,30,NA,0,,2,1,0,0,0,1,2008-04-09,2008-04-08,392,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
1010,2008-12-03,0,0,8,2008-12-02,1,2,0,0,41,NA,0,,5,4,0,1,0,0,2008-12-04,2008-12-03,3003,0,0,0,0,3,0,0,0,0,0,0,0,0,1,NA
1012,2008-06-21,1,0,8,2008-06-17,0,1,2,0,88,NA,0,,3,3,0,0,0,0,2008-06-24,2008-06-27,824,0,0,0,2,1,0,0,0,0,0,0,0,0,0,NA
1020,2008-08-14,1,0,4,2008-08-14,0,1,0,0,53,NA,0,,3,1,0,0,0,0,2008-08-15,2008-08-15,921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
1022,2008-08-20,0,0,5,2008-08-20,0,1,0,0,24,NA,0,,3,3,0,0,0,0,2008-08-22,2008-08-21,541,3,0,1,2,1,0,0,0,0,0,0,0,0,0,NA
1032,2008-12-19,0,0,0,2008-12-09,0,3,0,0,64,NA,0,,5,1,0,1,0,0,2008-12-23,2008-12-20,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1039,2008-08-01,1,0,9,2008-08-01,0,1,3,0,40,NA,0,,2,1,0,0,0,0,2008-08-05,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
1043,2008-09-19,1,0,4,2008-09-19,0,1,2,0,25,NA,0,,4,1,0,0,0,0,2008-09-23,2008-09-20,383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
1050,2008-05-12,0,0,9,2008-05-12,0,3,2,0,56,NA,0,,3,1,0,1,0,0,2008-05-14,2008-05-13,434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1057,2008-10-18,0,0,7,2008-10-18,0,1,0,0,96,NA,0,,4,2,0,0,0,0,2008-10-21,2008-10-20,594,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
1063,2008-11-02,0,0,9,2008-11-02,1,1,0,0,89,NA,0,,3,2,0,0,0,0,2008-11-04,2008-11-03,771,0,0,1,2,0,0,0,0,0,0,0,0,0,0,NA
1067,2008-10-14,1,0,9,2008-10-14,0,1,0,0,12,NA,0,BQ,3,4,0,0,0,0,2008-10-16,2008-10-15,816,0,0,2,0,5,0,0,0,0,0,0,0,0,0,NA
1070,2008-05-26,1,0,2,2008-05-26,0,1,2,0,4,NA,1,CA,4,1,0,0,0,0,2008-05-27,2008-05-26,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA
1073,2008-06-25,0,0,8,2008-06-25,0,1,2,0,55,NA,0,,5,6,0,0,0,0,2009-06-29,2008-06-26,3096,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA
1077,2008-04-03,1,0,4,2008-04-03,1,1,0,0,44,NA,0,,3,1,0,0,0,0,2008-05-20,2008-04-11,755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
1082,2008-09-01,0,0,12,2008-09-01,0,1,0,0,87,NA,0,BQ,4,1,0,0,0,0,2008-09-16,2008-09-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1089,2008-10-26,0,0,4,2008-10-26,0,2,3,0,44,44,1,,1,4,0,1,0,0,2008-10-28,2008-10-27,1388,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA
1095,2008-08-12,0,0,4,2008-08-12,0,1,3,0,28,NA,0,BQ,5,23,0,0,0,0,2008-08-26,2008-08-29,4707,0,0,0,0,0,0,0,0,0,0,0,0,25,0,NA
1096,2008-08-27,1,0,12,2008-08-27,0,1,0,0,2,NA,1,AR,1,1,0,0,0,0,2008-08-28,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
1115,2008-08-24,0,0,11,2008-08-24,0,3,1,1,97,NA,0,,2,1,0,1,0,0,2008-08-26,2008-08-26,230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
1118,2008-07-09,0,0,8,2008-06-11,1,1,1,1,67,NA,0,BR,5,10,0,0,0,0,2008-07-22,2008-07-23,4971,10,0,0,0,0,10,0,0,0,0,0,0,0,0,NA
1120,2008-12-20,0,0,2,2008-12-20,0,2,1,1,44,NA,0,,2,1,0,1,0,0,2008-12-23,2008-12-23,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1124,2008-10-17,0,0,9,2008-10-17,0,2,1,1,45,NA,0,,5,6,0,1,0,0,2008-12-02,2008-11-07,3112,0,0,0,6,0,0,0,0,0,0,0,0,0,0,NA
1127,2008-05-20,0,0,9,2008-05-20,1,3,2,0,29,NA,0,,2,1,0,1,0,1,2008-05-22,2008-05-21,324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
1132,2008-04-28,0,0,9,2008-04-28,0,2,1,1,58,NA,0,,4,1,0,1,0,0,2008-05-14,2008-05-17,509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
1133,2008-05-07,2,0,12,2008-05-07,0,3,1,1,78,NA,0,,2,1,0,1,0,0,2008-05-08,2008-05-07,352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
1134,2008-12-03,0,0,12,2008-12-03,1,3,1,1,79,NA,0,,1,1,0,1,0,0,2008-12-05,2008-12-04,332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
1141,2008-08-09,1,0,2,2008-08-09,0,1,0,0,24,NA,0,,4,1,0,0,0,0,2008-08-12,2008-08-11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1161,2008-12-18,0,0,5,2008-12-18,1,3,0,0,18,NA,0,,5,5,0,1,0,0,2008-12-22,2008-12-19,2357,0,0,0,3,1,0,0,0,0,0,0,0,0,1,NA
1165,2008-11-08,0,0,4,2008-11-08,1,2,3,0,50,NA,0,,3,1,0,1,0,0,2008-11-11,2008-11-10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1167,2008-12-09,0,0,12,2008-12-09,0,1,2,0,22,NA,0,,1,1,0,0,0,0,2008-12-10,0000-00-00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
1169,2008-06-27,1,0,8,2008-06-27,0,1,3,0,31,NA,0,,3,1,0,0,0,1,2008-06-30,2008-06-27,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
1172,2008-11-29,0,0,9,2008-11-29,0,3,3,0,25,NA,0,,3,1,0,1,0,0,2008-12-15,2008-12-13,782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
1174,2008-05-14,1,0,9,2008-05-14,0,2,3,0,40,NA,0,,4,3,0,1,0,0,2008-05-16,2008-05-15,931,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA
1176,2008-08-17,1,0,1,2008-08-16,0,1,2,0,1,NA,0,,4,3,0,0,0,0,2008-08-19,0000-00-00,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,NA
1185,2008-09-23,2,0,12,2008-09-23,0,1,0,0,56,NA,0,,2,1,0,0,0,1,2008-10-07,2008-10-09,325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
1192,2008-11-02,0,0,11,2008-11-02,0,1,0,0,4,4,0,CA,3,2,0,0,0,1,2008-11-04,2008-11-03,973,0,0,2,1,1,0,0,0,0,0,0,0,0,0,NA
1193,2008-05-01,2,0,8,2008-05-01,0,1,2,0,65,NA,0,,4,1,0,0,0,0,2008-05-05,2008-05-02,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1197,2008-04-01,0,0,4,2008-04-01,0,3,1,1,78,NA,0,,4,1,0,1,0,0,2008-04-03,2008-04-02,830,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1200,2008-04-13,2,0,12,2008-04-13,0,2,0,0,45,NA,1,,1,3,0,1,0,0,2008-04-15,2008-04-14,863,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA
1202,2008-12-18,1,0,8,2008-12-18,0,1,2,0,21,NA,0,,4,1,0,0,0,0,2009-12-22,2009-05-04,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1223,2008-05-29,1,0,11,2008-05-29,0,1,0,0,54,NA,0,,5,4,0,0,0,0,2008-05-30,2008-05-29,1939,0,0,0,3,0,1,0,0,0,0,0,0,0,0,NA
1225,2008-06-21,1,0,12,2008-06-21,0,1,0,0,72,NA,0,,4,1,0,0,0,0,2008-06-24,2008-06-23,539,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
1229,2008-10-26,0,0,9,2008-10-26,0,3,0,0,24,NA,0,,5,4,0,1,0,0,2008-11-10,2008-11-01,1488,0,0,0,3,0,0,0,0,0,0,0,0,0,3,NA
1230,2008-10-23,1,0,1,2008-10-23,0,1,2,0,74,NA,0,BQ,3,3,0,0,0,0,2008-10-24,2008-10-23,820,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA
1241,2008-09-26,0,0,9,2008-09-26,1,1,1,1,30,NA,0,,1,1,0,0,0,0,2008-09-29,2008-09-26,301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1248,2008-12-06,1,0,8,2008-12-06,0,2,3,0,53,NA,1,,1,3,0,1,0,0,2008-12-09,2008-12-07,1386,0,0,0,2,0,0,0,0,0,0,0,0,0,1,NA
1249,2008-07-19,1,0,8,2008-07-19,0,1,1,1,45,NA,0,,5,2,0,0,0,0,2008-07-22,2008-07-21,720,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
1251,2008-07-11,1,0,9,2008-07-11,0,3,2,0,30,NA,0,,4,1,0,1,0,0,2008-07-14,2008-07-11,681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1254,2008-04-10,0,0,4,2008-04-10,0,2,0,0,59,NA,0,,4,1,0,1,0,0,2008-04-14,2008-04-11,531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
1261,2008-04-21,0,0,0,2008-04-21,0,1,2,0,99,NA,0,,4,2,0,0,0,0,2008-04-22,2008-04-22,1172,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
1273,2008-12-21,0,0,12,2008-12-21,0,1,2,0,22,22,0,BD,3,1,0,0,0,1,2008-12-23,2008-12-22,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
1279,2008-09-09,1,0,2,2008-09-09,0,1,0,0,26,NA,0,,5,5,0,0,0,0,2009-09-14,2009-03-31,3114,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
1281,2008-11-23,0,0,4,2008-11-23,0,1,2,0,18,NA,0,,4,1,0,0,0,0,2009-11-26,0000-00-00,739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
1285,2008-11-26,1,0,12,2008-11-26,0,1,0,0,79,NA,0,,2,1,0,0,0,1,2008-11-28,2008-11-27,392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1286,2008-07-28,1,0,4,2008-07-28,0,1,0,0,7,NA,0,,5,1,0,0,0,0,2008-07-30,2008-07-29,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1287,2008-07-03,0,0,4,2008-07-03,1,2,0,0,59,NA,1,,1,2,0,1,0,0,2008-07-07,2008-07-04,1018,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
1296,2008-05-21,0,0,8,2008-05-21,0,1,1,1,41,NA,0,BQ,2,1,0,0,0,0,2008-05-22,2008-05-21,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
1312,2008-12-16,2,0,3,2008-12-16,0,3,1,1,48,NA,0,,4,4,0,1,0,0,2008-12-17,2008-12-17,1778,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
1315,2008-06-04,0,0,12,2008-06-04,1,3,1,1,20,NA,0,,4,4,0,1,0,0,2008-06-05,2008-06-05,1039,0,0,0,1,3,0,0,0,0,0,0,0,0,0,NA
1316,2008-11-04,1,0,9,2008-11-04,0,3,2,0,26,NA,0,,4,4,0,1,0,0,2008-11-06,2008-11-05,964,0,0,0,2,0,1,0,0,0,0,0,0,0,1,NA
1318,2008-09-19,1,0,6,2008-09-19,0,1,2,0,50,NA,0,,2,1,0,0,0,1,2008-10-03,2008-09-30,120,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
1334,2008-11-27,0,0,8,2008-11-23,1,3,0,0,71,NA,0,BD,3,1,0,1,0,0,2008-11-28,2008-11-27,581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1347,2008-12-11,0,0,11,2008-12-11,0,3,0,0,67,NA,1,BD,5,4,0,1,0,0,2008-12-15,2008-12-12,1811,0,0,0,3,0,0,0,0,0,0,0,0,1,0,NA
1350,2008-10-17,0,0,11,2008-10-17,0,1,0,0,28,NA,0,,4,2,0,0,0,0,2008-10-21,2008-10-18,915,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
1359,2008-07-14,0,0,9,2008-07-14,0,3,2,0,25,NA,0,,4,4,0,1,0,0,2008-07-16,2008-07-15,1033,0,0,0,0,3,0,0,0,0,0,0,0,0,1,NA
1361,2008-09-14,0,0,2,2008-09-14,0,2,0,0,58,NA,1,,1,2,0,1,0,0,2008-09-29,2008-09-15,997,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
1365,2008-12-20,0,0,4,2008-12-20,0,2,0,0,45,NA,1,,1,4,0,1,0,0,2009-01-06,2009-01-03,1138,0,0,0,1,2,0,0,0,0,0,0,0,1,0,NA
1369,2008-05-30,0,0,12,2008-05-30,0,1,0,0,22,NA,0,,4,2,0,0,0,0,2008-06-02,2008-05-30,1684,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
1374,2008-08-27,0,0,9,2008-08-27,0,2,2,0,40,NA,0,,5,3,0,1,0,0,2008-09-10,2008-08-29,1601,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
1379,2008-12-18,1,0,12,2008-12-18,0,1,3,0,89,NA,0,,2,1,0,0,0,1,2008-12-22,2008-12-19,263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
1382,2008-11-06,0,0,12,2008-11-06,1,1,0,0,46,NA,1,AX,1,1,0,0,0,0,2008-11-10,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
1385,2008-07-20,0,0,12,2008-07-20,0,3,0,0,27,NA,0,,4,4,0,1,0,0,2008-07-22,2008-07-21,1348,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA
1388,2008-11-01,0,0,9,2008-11-01,0,2,0,0,42,NA,1,,1,2,0,1,0,1,2008-11-04,2008-11-03,473,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
1392,2008-05-13,2,0,0,2008-05-13,0,1,1,1,39,NA,0,,1,1,0,0,0,0,2008-05-14,2008-05-14,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
1398,2008-05-02,1,0,12,2008-05-02,0,1,3,0,40,NA,0,AB,4,6,0,0,0,0,2008-05-06,0000-00-00,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,NA
1399,2008-12-18,0,0,9,2008-12-18,0,1,0,0,74,NA,0,,4,1,0,0,0,0,2008-12-22,2008-12-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
1400,2008-08-12,0,0,12,2008-08-12,0,1,3,0,83,NA,1,AP,1,1,0,0,0,0,2008-08-13,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
1404,2008-11-08,1,0,11,2008-11-08,0,1,2,0,78,NA,0,,4,1,0,0,0,0,2009-11-10,0000-00-00,715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
1406,2008-07-06,0,0,8,2008-07-06,1,1,0,0,25,NA,0,,4,4,0,0,0,0,2009-07-09,2009-07-08,1260,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
1409,2008-04-07,1,0,3,2008-04-07,0,3,2,0,44,NA,0,,4,1,0,1,0,0,2008-04-09,2008-04-08,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
1415,2008-04-19,0,0,9,2008-04-19,0,2,0,0,50,NA,1,,1,3,0,1,0,0,2008-04-22,2008-04-21,1196,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA
